drug_name	disease_name	label	source
nisoldipine	obsolete hypertension, diastolic, resistance to	1	positive
nisoldipine	raynaud disease	1	positive
nitroglycerin	preeclampsia/eclampsia 1	1	positive
nitroprusside	autosomal dominant progressive nephropathy with hypertension	1	positive
nitroprusside	obsolete hypertension, diastolic, resistance to	1	positive
nizatidine	helicobacter pylori infection, susceptibility to	1	positive
nizatidine	immune dysregulation-polyendocrinopathy-enteropathy-x-linked syndrome	1	positive
nizatidine	tremor-nystagmus-duodenal ulcer syndrome	1	positive
norepinephrine	multiple system atrophy 1, susceptibility to	1	positive
norethisterone	acroosteolysis dominant type	1	positive
norethisterone	ataxia-hypogonadism-choroidal dystrophy syndrome	1	positive
norethisterone	endometriosis, susceptibility to, 1	1	positive
norethisterone	polycystic ovary syndrome	1	positive
norethisterone	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	1	positive
norethisterone	uterine anomalies	1	positive
norgestimate	endometriosis, susceptibility to, 1	1	positive
norgestimate	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	1	positive
norgestimate	uterine anomalies	1	positive
nortriptyline	enuresis, nocturnal, 1	1	positive
nortriptyline	hereditary attention deficit-hyperactivity disorder	1	positive
nortriptyline	insensitivity to pain with hyperplastic myelinopathy	1	positive
nortriptyline	nocturnal enuresis, 2	1	positive
nortriptyline	panic disorder 1	1	positive
nortriptyline	peripheral motor neuropathy-dysautonomia syndrome	1	positive
octreotide	type 1 diabetes mellitus 2	1	positive
ofloxacin	helicobacter pylori infection, susceptibility to	1	positive
ofloxacin	otitis media, susceptibility to	1	positive
olanzapine	asperger syndrome, x-linked, susceptibility to, 1	1	positive
olanzapine	obsessive-compulsive disorder	1	positive
olmesartan	autosomal dominant progressive nephropathy with hypertension	1	positive
olmesartan	obsolete hypertension, diastolic, resistance to	1	positive
omeprazole	helicobacter pylori infection, susceptibility to	1	positive
omeprazole	immune dysregulation-polyendocrinopathy-enteropathy-x-linked syndrome	1	positive
omeprazole	tremor-nystagmus-duodenal ulcer syndrome	1	positive
ondansetron	hyperthermia, cutaneous, with headaches and nausea	1	positive
orciprenaline	asthma, nasal polyps, and aspirin intolerance	1	positive
orciprenaline	berry aneurysm, cirrhosis, pulmonary emphysema, and cerebral calcification	1	positive
orciprenaline	inherited susceptibility to asthma	1	positive
orlistat	choroideremia-deafness-obesity syndrome	1	positive
orlistat	inherited obesity	1	positive
orlistat	prolactin deficiency with obesity and enlarged testes	1	positive
orphenadrine	acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome	1	positive
orphenadrine	familial idiopathic inflammatory myopathy	1	positive
orphenadrine	insensitivity to pain with hyperplastic myelinopathy	1	positive
orphenadrine	migraine with or without aura, susceptibility to, 1	1	positive
oxaprozin	osteoarthritis susceptibility 1	1	positive
oxaprozin	osteoarthritis susceptibility 2	1	positive
oxaprozin	osteoarthritis susceptibility 3	1	positive
oxaprozin	progressive pseudorheumatoid arthropathy of childhood	1	positive
oxaprozin	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	1	positive
oxcarbazepine	ataxia with myoclonic epilepsy and presenile dementia	1	positive
oxcarbazepine	convulsive disorder, familial, with prenatal or early onset	1	positive
oxcarbazepine	epilepsy, childhood absence, susceptibility to, 1	1	positive
oxcarbazepine	epilepsy, idiopathic generalized, susceptibility to, 11	1	positive
oxcarbazepine	epilepsy, idiopathic generalized, susceptibility to, 7	1	positive
oxcarbazepine	epilepsy, idiopathic generalized, susceptibility to, 9	1	positive
oxcarbazepine	epilepsy, juvenile absence, susceptibility to, 1	1	positive
oxcarbazepine	epilepsy, x-linked 1, with variable learning disabilities and behavior disorders	1	positive
oxcarbazepine	febrile seizures, familial, 8	1	positive
oxcarbazepine	retinal degeneration and epilepsy	1	positive
oxcarbazepine	rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome	1	positive
oxybutynin	hyperhidrosis palmaris et plantaris	1	positive
oxycodone	insensitivity to pain with hyperplastic myelinopathy	1	positive
oxymorphone	insensitivity to pain with hyperplastic myelinopathy	1	positive
paclitaxel	hereditary breast carcinoma	1	positive
paclitaxel	kaposi sarcoma, susceptibility to	1	positive
paclitaxel	wilms tumor 1	1	positive
palmitic acid	hereditary hypercarotenemia and vitamin a deficiency	1	positive
palmitic acid	hypercarotenemia and vitamin a deficiency, autosomal recessive	1	positive
pamidronic acid	acroosteolysis	1	positive
pamidronic acid	acroosteolysis dominant type	1	positive
pamidronic acid	hereditary breast carcinoma	1	positive
pamidronic acid	hypercalcemia, infantile, 1	1	positive
pamidronic acid	inclusion body myopathy with paget disease of bone and frontotemporal dementia type 1	1	positive
pamidronic acid	mismatch repair cancer syndrome 1	1	positive
pamidronic acid	multicentric carpo-tarsal osteolysis with or without nephropathy	1	positive
pantoprazole	helicobacter pylori infection, susceptibility to	1	positive
pantoprazole	tremor-nystagmus-duodenal ulcer syndrome	1	positive
papaverine	pelger-huet-like anomaly and episodic fever with abdominal pain	1	positive
papaverine	raynaud disease	1	positive
papaverine	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
paroxetine	camurati-engelmann disease	1	positive
paroxetine	panic disorder 1	1	positive
paroxetine	peripheral motor neuropathy-dysautonomia syndrome	1	positive
pemetrexed	mismatch repair cancer syndrome 1	1	positive
penbutolol	autosomal dominant progressive nephropathy with hypertension	1	positive
penbutolol	obsolete hypertension, diastolic, resistance to	1	positive
pentazocine	insensitivity to pain with hyperplastic myelinopathy	1	positive
pentosan polysulfate	insensitivity to pain with hyperplastic myelinopathy	1	positive
pentostatin	mismatch repair cancer syndrome 1	1	positive
pentoxifylline	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	1	positive
pentoxifylline	melas syndrome	1	positive
pentoxifylline	obsolete susceptibility to ischemic stroke	1	positive
pentoxifylline	thrombophilia due to thrombin defect	1	positive
pergolide	late-onset parkinson disease	1	positive
pergolide	paralysis agitans, juvenile, of hunt	1	positive
perindopril	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	1	positive
perindopril	coronary artery disease, autosomal dominant, 1	1	positive
perindopril	hypoparathyroidism-deafness-renal disease syndrome	1	positive
phendimetrazine	choroideremia-deafness-obesity syndrome	1	positive
phendimetrazine	inherited obesity	1	positive
phendimetrazine	prolactin deficiency with obesity and enlarged testes	1	positive
phenobarbital	arthrogryposis, renal dysfunction, and cholestasis 1	1	positive
phenobarbital	convulsive disorder, familial, with prenatal or early onset	1	positive
phenobarbital	crigler-najjar syndrome type 1	1	positive
phenobarbital	dubin-johnson syndrome	1	positive
phenobarbital	enterocolitis	1	positive
phenobarbital	gilbert syndrome	1	positive
phenobarbital	jaundice, familial obstructive, of infancy	1	positive
phenobarbital	rotor syndrome	1	positive
phenobarbital	seizures, benign familial neonatal, 1	1	positive
phenobarbital	seizures, benign familial neonatal, 2	1	positive
phenobarbital	seizures, benign familial neonatal, 3	1	positive
phenobarbital	tremor-nystagmus-duodenal ulcer syndrome	1	positive
phentermine	choroideremia-deafness-obesity syndrome	1	positive
phentermine	inherited obesity	1	positive
phentermine	prolactin deficiency with obesity and enlarged testes	1	positive
phentolamine	autosomal dominant progressive nephropathy with hypertension	1	positive
phentolamine	bernard-soulier syndrome	1	positive
phentolamine	glanzmann thrombasthenia 1	1	positive
phentolamine	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	1	positive
phentolamine	obsolete hypertension, diastolic, resistance to	1	positive
phenylephrine	glaucoma 1, open angle, a	1	positive
phenylephrine	glaucoma type 1c	1	positive
phenylephrine	hereditary sensory and autonomic neuropathy type 1b	1	positive
phenylephrine	hyperthermia, cutaneous, with headaches and nausea	1	positive
phenylephrine	insect stings, hypersensitivity to	1	positive
phenylephrine	multiple system atrophy 1, susceptibility to	1	positive
phenylephrine	optn-related open angle glaucoma	1	positive
phenylpropanolamine	choroideremia-deafness-obesity syndrome	1	positive
phenylpropanolamine	hereditary sensory and autonomic neuropathy type 1b	1	positive
phenylpropanolamine	inherited obesity	1	positive
phenylpropanolamine	insect stings, hypersensitivity to	1	positive
phenylpropanolamine	prolactin deficiency with obesity and enlarged testes	1	positive
phenytoin	alopecia-epilepsy-pyorrhea-intellectual disability syndrome	1	positive
phenytoin	convulsive disorder, familial, with prenatal or early onset	1	positive
phenytoin	optic atrophy, hearing loss, and peripheral neuropathy, autosomal dominant	1	positive
phenytoin	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
pilocarpine	autosomal dominant progressive nephropathy with hypertension	1	positive
pimecrolimus	grubben-de cock-borghgraef syndrome	1	positive
pindolol	autosomal dominant progressive nephropathy with hypertension	1	positive
pindolol	obsolete hypertension, diastolic, resistance to	1	positive
pioglitazone	maturity-onset diabetes of the young type 1	1	positive
pioglitazone	maturity-onset diabetes of the young type 2	1	positive
pioglitazone	maturity-onset diabetes of the young type 3	1	positive
pirbuterol	asthma, nasal polyps, and aspirin intolerance	1	positive
pirbuterol	inherited susceptibility to asthma	1	positive
piroxicam	osteoarthritis susceptibility 1	1	positive
piroxicam	osteoarthritis susceptibility 2	1	positive
piroxicam	osteoarthritis susceptibility 3	1	positive
piroxicam	progressive pseudorheumatoid arthropathy of childhood	1	positive
piroxicam	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	1	positive
pralidoxime	myasthenia gravis	1	positive
pramipexole	dementia/parkinsonism with non-alzheimer amyloid plaques	1	positive
pramipexole	late-onset parkinson disease	1	positive
pramipexole	paralysis agitans, juvenile, of hunt	1	positive
pramipexole	restless legs syndrome, susceptibility to, 1	1	positive
pravastatin	hypercholesterolemia, autosomal dominant, type b	1	positive
pravastatin	obsolete susceptibility to ischemic stroke	1	positive
praziquantel	schistosoma mansoni infection, susceptibility/resistance to	1	positive
prazosin	acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome	1	positive
prazosin	autosomal dominant progressive nephropathy with hypertension	1	positive
prazosin	insensitivity to pain with hyperplastic myelinopathy	1	positive
prazosin	obsolete hypertension, diastolic, resistance to	1	positive
prazosin	raynaud disease	1	positive
prazosin	tooth ankylosis	1	positive
prednisolone	enteropathy, familial, with villous edema and immunoglobulin g2 deficiency	1	positive
prednisolone	greenberg dysplasia	1	positive
prednisolone	immune dysregulation-polyendocrinopathy-enteropathy-x-linked syndrome	1	positive
prednisolone	insect stings, hypersensitivity to	1	positive
prednisolone	mismatch repair cancer syndrome 1	1	positive
prednisolone	multiple sclerosis, susceptibility to 1	1	positive
prednisolone	obsolete immune suppression	1	positive
prednisone	asthma, nasal polyps, and aspirin intolerance	1	positive
prednisone	ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia	1	positive
prednisone	dermatosis papulosa nigra	1	positive
prednisone	dohle bodies and leukemia	1	positive
prednisone	enteropathy, familial, with villous edema and immunoglobulin g2 deficiency	1	positive
prednisone	grubben-de cock-borghgraef syndrome	1	positive
prednisone	hypercalcemia, infantile, 1	1	positive
prednisone	immune dysregulation-polyendocrinopathy-enteropathy-x-linked syndrome	1	positive
prednisone	insect stings, hypersensitivity to	1	positive
prednisone	lichen sclerosus et atrophicus	1	positive
prednisone	lymphoblastic leukemia, acute, with lymphomatous features	1	positive
prednisone	migraine with or without aura, susceptibility to, 1	1	positive
prednisone	mismatch repair cancer syndrome 1	1	positive
prednisone	multiple sclerosis, susceptibility to 1	1	positive
prednisone	obsolete exostoses of heel	1	positive
prednisone	obsolete immune suppression	1	positive
prednisone	sarcoidosis, susceptibility to, 1	1	positive
pregabalin	insensitivity to pain with hyperplastic myelinopathy	1	positive
pregabalin	optic atrophy, hearing loss, and peripheral neuropathy, autosomal dominant	1	positive
pregabalin	restless legs syndrome, susceptibility to, 1	1	positive
prilocaine	insensitivity to pain with hyperplastic myelinopathy	1	positive
primidone	ataxia with myoclonic epilepsy and presenile dementia	1	positive
primidone	convulsive disorder, familial, with prenatal or early onset	1	positive
primidone	epilepsy, childhood absence, susceptibility to, 1	1	positive
primidone	epilepsy, idiopathic generalized, susceptibility to, 11	1	positive
primidone	epilepsy, idiopathic generalized, susceptibility to, 7	1	positive
primidone	epilepsy, idiopathic generalized, susceptibility to, 9	1	positive
primidone	epilepsy, juvenile absence, susceptibility to, 1	1	positive
primidone	epilepsy, x-linked 1, with variable learning disabilities and behavior disorders	1	positive
primidone	febrile seizures, familial, 8	1	positive
primidone	photoparoxysmal response 1	1	positive
primidone	reading seizures	1	positive
