drug_name	disease_name	label	source
irbesartan	migraine without aura, susceptibility to, 4	1	positive
irbesartan	myocardial infarction, susceptibility to	1	positive
irbesartan	myocardial infarction, susceptibility to, 2	1	positive
irbesartan	obsolete hypertension, diastolic, resistance to	1	positive
irinotecan	acute myeloid leukemia	1	positive
irinotecan	bone osteosarcoma	1	positive
irinotecan	cdh1-related diffuse gastric and lobular breast cancer syndrome	1	positive
irinotecan	colorectal cancer, susceptibility to, 1	1	positive
irinotecan	dohle bodies and leukemia	1	positive
irinotecan	familial pancreatic carcinoma	1	positive
irinotecan	glioma susceptibility 1	1	positive
irinotecan	glioma susceptibility 4	1	positive
irinotecan	leukemia, acute myelocytic, with polyposis coli and colon cancer	1	positive
irinotecan	mismatch repair cancer syndrome 1	1	positive
irinotecan	neuroblastoma, susceptibility to, 1	1	positive
irinotecan	ovarian cancer, susceptibility to, 1	1	positive
irinotecan	pancreatic cancer, susceptibility to, 1	1	positive
iron	15q11q13 microduplication syndrome	1	positive
iron	autism	1	positive
iron	autism, susceptibility to, 3	1	positive
iron	autism, susceptibility to, 8	1	positive
iron	autism, susceptibility to, x-linked 1	1	positive
iron	autism, susceptibility to, x-linked 2	1	positive
iron	autism, susceptibility to, x-linked 3	1	positive
iron	intellectual developmental disorder with autism and speech delay	1	positive
isocarboxazid	anxiety	1	positive
isoetharine	asthma, nasal polyps, and aspirin intolerance	1	positive
isoetharine	berry aneurysm, cirrhosis, pulmonary emphysema, and cerebral calcification	1	positive
isoetharine	inherited susceptibility to asthma	1	positive
isoflurane	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
isoleucine	bonnemann-meinecke-reich syndrome	1	positive
isoleucine	encephalopathy, axonal, with necrotizing myopathy, cardiomyopathy, and cataracts	1	positive
isoleucine	familial acute necrotizing encephalopathy	1	positive
isoleucine	peripheral neuropathy, ataxia, focal necrotizing encephalopathy, and spongy degeneration of brain	1	positive
isoniazid	immunodeficiency 27a	1	positive
isoprenaline	asthma, nasal polyps, and aspirin intolerance	1	positive
isoprenaline	inherited susceptibility to asthma	1	positive
isoprenaline	panic disorder 1	1	positive
isoprenaline	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
isosorbide dinitrate	autosomal dominant progressive nephropathy with hypertension	1	positive
isosorbide dinitrate	coronary artery disease, autosomal dominant, 1	1	positive
isosorbide dinitrate	coronary heart disease, susceptibility to, 2	1	positive
isosorbide dinitrate	coronary heart disease, susceptibility to, 3	1	positive
isosorbide dinitrate	coronary heart disease, susceptibility to, 4	1	positive
isosorbide dinitrate	coronary heart disease, susceptibility to, 5	1	positive
isosorbide dinitrate	gastroesophageal reflux disease	1	positive
isosorbide dinitrate	myocardial infarction, susceptibility to	1	positive
isosorbide dinitrate	myocardial infarction, susceptibility to, 2	1	positive
isosorbide dinitrate	preeclampsia/eclampsia 1	1	positive
isosorbide dinitrate	pulmonary hypertension, primary, 1	1	positive
isosorbide dinitrate	susceptibility to visceral leishmaniasis, 1	1	positive
isosorbide mononitrate	coronary artery disease, autosomal dominant, 1	1	positive
isosorbide mononitrate	gastroesophageal reflux disease	1	positive
isosorbide mononitrate	myocardial infarction, susceptibility to	1	positive
isosorbide mononitrate	myocardial infarction, susceptibility to, 2	1	positive
isothipendyl	atopic eczema	1	positive
isothipendyl	dermatitis, atopic, 3	1	positive
isothipendyl	dermatitis, atopic, 4	1	positive
isothipendyl	dermatitis, atopic, 5	1	positive
isotretinoin	lung cancer	1	positive
isotretinoin	lung cancer susceptibility 1	1	positive
isotretinoin	neuroblastoma, susceptibility to, 1	1	positive
isotretinoin	psoriasis 1, susceptibility to	1	positive
isotretinoin	psoriasis 2	1	positive
isotretinoin	psoriasis 3, susceptibility to	1	positive
isotretinoin	psoriasis 4, susceptibility to	1	positive
isotretinoin	psoriasis 5, susceptibility to	1	positive
isotretinoin	psoriasis 6, susceptibility to	1	positive
isotretinoin	psoriasis 7, susceptibility to	1	positive
isotretinoin	psoriasis 9, susceptibility to	1	positive
isotretinoin	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	1	positive
isradipine	atherosclerosis susceptibility	1	positive
isradipine	autosomal dominant progressive nephropathy with hypertension	1	positive
isradipine	coronary heart disease, susceptibility to, 2	1	positive
isradipine	coronary heart disease, susceptibility to, 3	1	positive
isradipine	coronary heart disease, susceptibility to, 4	1	positive
isradipine	coronary heart disease, susceptibility to, 5	1	positive
isradipine	obsolete hypertension, diastolic, resistance to	1	positive
isradipine	raynaud disease	1	positive
istradefylline	autosomal recessive juvenile parkinson disease 2	1	positive
itraconazole	candidiasis, familial, 1	1	positive
itraconazole	leishmaniasis, tegumentary, susceptibility to	1	positive
itraconazole	malignant mesothelioma	1	positive
itraconazole	onychotrichodysplasia and neutropenia	1	positive
itraconazole	predisposition to invasive fungal disease due to card9 deficiency	1	positive
ivermectin	alcohol dependence	1	positive
ixabepilone	hereditary breast carcinoma	1	positive
jnj-37822681	schizophrenia 1	1	positive
jnj-37822681	schizophrenia 3	1	positive
jnj-37822681	schizophrenia 4	1	positive
jnj-37822681	schizophrenia 5	1	positive
jnj-37822681	schizophrenia 6	1	positive
jnj-37822681	schizophrenia 7	1	positive
jnj-37822681	schizophrenia 8	1	positive
jnj-37822681	schizophrenia 9	1	positive
kaempherol	atherosclerosis susceptibility	1	positive
kaempherol	hereditary breast carcinoma	1	positive
kaempherol	obsolete bone mineral density quantitative trait locus 1	1	positive
kaempherol	osteoporosis	1	positive
ketamine	developmental and epileptic encephalopathy, 6a	1	positive
ketamine	insensitivity to pain with hyperplastic myelinopathy	1	positive
ketamine	schizophrenia	1	positive
ketamine	schizophrenia 1	1	positive
ketamine	schizophrenia 3	1	positive
ketamine	schizophrenia 4	1	positive
ketamine	schizophrenia 5	1	positive
ketamine	schizophrenia 6	1	positive
ketamine	schizophrenia 7	1	positive
ketamine	schizophrenia 8	1	positive
ketamine	schizophrenia 9	1	positive
ketanserin	chronic obstructive pulmonary disease	1	positive
ketanserin	pulmonary hypertension, primary, 1	1	positive
ketoconazole	autosomal recessive juvenile parkinson disease 2	1	positive
ketoconazole	barth syndrome	1	positive
ketoconazole	central precocious puberty 1	1	positive
ketoconazole	familial male-limited precocious puberty	1	positive
ketoconazole	predisposition to invasive fungal disease due to card9 deficiency	1	positive
ketoconazole	prostate cancer, hereditary	1	positive
ketoconazole	susceptibility to visceral leishmaniasis, 1	1	positive
ketoprofen	diabetes insipidus, nephrogenic, autosomal	1	positive
ketoprofen	diabetes insipidus, nephrogenic, x-linked	1	positive
ketoprofen	hyperthermia, cutaneous, with headaches and nausea	1	positive
ketoprofen	osteoarthritis susceptibility 1	1	positive
ketoprofen	osteoarthritis susceptibility 2	1	positive
ketoprofen	osteoarthritis susceptibility 3	1	positive
ketoprofen	progressive pseudorheumatoid arthropathy of childhood	1	positive
ketoprofen	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	1	positive
ketorolac	diabetes insipidus, nephrogenic, autosomal	1	positive
ketorolac	diabetes insipidus, nephrogenic, x-linked	1	positive
ketorolac	hereditary attention deficit-hyperactivity disorder	1	positive
ketorolac	ifap syndrome 1, with or without bresheck syndrome	1	positive
ketorolac	insensitivity to pain with hyperplastic myelinopathy	1	positive
ketotifen	atopic eczema	1	positive
ketotifen	dermatitis, atopic, 3	1	positive
ketotifen	dermatitis, atopic, 4	1	positive
ketotifen	dermatitis, atopic, 5	1	positive
ketotifen	inherited susceptibility to asthma	1	positive
l-lactic acid	anxiety	1	positive
labetalol	autosomal dominant progressive nephropathy with hypertension	1	positive
labetalol	blepharophimosis, ptosis, and epicanthus inversus syndrome	1	positive
labetalol	mvp1	1	positive
labetalol	obsolete hypertension, diastolic, resistance to	1	positive
labetalol	pheochromocytoma	1	positive
labetalol	preeclampsia/eclampsia 1	1	positive
labetalol	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
labradimil	glioma susceptibility 1	1	positive
labradimil	glioma susceptibility 4	1	positive
lacidipine	atherosclerosis susceptibility	1	positive
lacidipine	myocardial infarction, susceptibility to	1	positive
lacidipine	myocardial infarction, susceptibility to, 2	1	positive
lactic acid	anxiety	1	positive
lafutidine	inflammatory bowel disease 11	1	positive
lamivudine	primary biliary cholangitis 1	1	positive
lamotrigine	acromegaloid changes, cutis verticis gyrata, and corneal leukoma	1	positive
lamotrigine	convulsive disorder, familial, with prenatal or early onset	1	positive
lamotrigine	developmental and epileptic encephalopathy, 6a	1	positive
lamotrigine	epilepsy, childhood absence, susceptibility to, 1	1	positive
lamotrigine	epilepsy, juvenile absence, susceptibility to, 1	1	positive
lamotrigine	hyperphosphatemia, polyuria, and seizures	1	positive
lamotrigine	mucopolysaccharidosis type 3a	1	positive
lamotrigine	mucopolysaccharidosis type 3b	1	positive
lamotrigine	mucopolysaccharidosis type 3c	1	positive
lamotrigine	mucopolysaccharidosis type 3d	1	positive
lamotrigine	schizophrenia	1	positive
lamotrigine	schizophrenia 1	1	positive
lamotrigine	schizophrenia 3	1	positive
lamotrigine	schizophrenia 4	1	positive
lamotrigine	schizophrenia 5	1	positive
lamotrigine	schizophrenia 6	1	positive
lamotrigine	schizophrenia 7	1	positive
lamotrigine	schizophrenia 8	1	positive
lamotrigine	schizophrenia 9	1	positive
landiolol	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	1	positive
lanoteplase	myocardial infarction, susceptibility to	1	positive
lanoteplase	myocardial infarction, susceptibility to, 2	1	positive
lansoprazole	helicobacter pylori infection, susceptibility to	1	positive
lansoprazole	inherited susceptibility to asthma	1	positive
lansoprazole	tremor-nystagmus-duodenal ulcer syndrome	1	positive
lapatinib	cdh1-related diffuse gastric and lobular breast cancer syndrome	1	positive
lapatinib	hereditary breast carcinoma	1	positive
lapatinib	mismatch repair cancer syndrome 1	1	positive
lasofoxifene	obsolete bone mineral density quantitative trait locus 1	1	positive
latanoprost	autosomal dominant progressive nephropathy with hypertension	1	positive
latanoprost	exfoliation syndrome, susceptibility to	1	positive
latanoprost	glaucoma 1, open angle, a	1	positive
latanoprost	glaucoma type 1c	1	positive
lavoltidine	cdh1-related diffuse gastric and lobular breast cancer syndrome	1	positive
leflunomide	granulomatosis with polyangiitis	1	positive
lenalidomide	lymphoma, non-hodgkin, familial	1	positive
lenalidomide	prostate cancer, hereditary	1	positive
lercanidipine	raynaud disease	1	positive
letrozole	hereditary breast carcinoma	1	positive
leucovorin	bone osteosarcoma	1	positive
leucovorin	burkitt lymphoma	1	positive
leucovorin	cdh1-related diffuse gastric and lobular breast cancer syndrome	1	positive
leucovorin	classic hodgkin lymphoma	1	positive
leucovorin	colorectal cancer	1	positive
leucovorin	colorectal cancer, susceptibility to, 1	1	positive
leucovorin	familial pancreatic carcinoma	1	positive
leucovorin	glioma susceptibility 1	1	positive
leucovorin	glioma susceptibility 4	1	positive
leucovorin	glycine encephalopathy 1	1	positive
leucovorin	hereditary breast carcinoma	1	positive
leucovorin	lung cancer	1	positive
leucovorin	lung cancer susceptibility 1	1	positive
leucovorin	lymphoma, non-hodgkin, familial	1	positive
leucovorin	medulloblastoma	1	positive
leucovorin	neural tube defects, susceptibility to	1	positive
leucovorin	pancreatic cancer, susceptibility to, 1	1	positive
leucovorin	pronation-supination of the forearm, impairment of	1	positive
leucovorin	urinary bladder cancer	1	positive
leuprolide	15q11q13 microduplication syndrome	1	positive
leuprolide	autism	1	positive
leuprolide	autism, susceptibility to, 3	1	positive
leuprolide	autism, susceptibility to, 8	1	positive
leuprolide	autism, susceptibility to, x-linked 1	1	positive
leuprolide	autism, susceptibility to, x-linked 2	1	positive
leuprolide	autism, susceptibility to, x-linked 3	1	positive
leuprolide	central precocious puberty 1	1	positive
leuprolide	endometriosis, susceptibility to, 1	1	positive
leuprolide	intellectual developmental disorder with autism and speech delay	1	positive
leuprolide	prostate cancer, hereditary	1	positive
levamisole	colorectal cancer	1	positive
levamisole	colorectal cancer, susceptibility to, 1	1	positive
levamisole	hereditary breast carcinoma	1	positive
levamisole	mismatch repair cancer syndrome 1	1	positive
levamisole	rheumatoid arthritis	1	positive
levetiracetam	15q11q13 microduplication syndrome	1	positive
levetiracetam	autism	1	positive
levetiracetam	autism, susceptibility to, 3	1	positive
levetiracetam	autism, susceptibility to, 8	1	positive
levetiracetam	autism, susceptibility to, x-linked 1	1	positive
levetiracetam	autism, susceptibility to, x-linked 2	1	positive
levetiracetam	autism, susceptibility to, x-linked 3	1	positive
levetiracetam	convulsive disorder, familial, with prenatal or early onset	1	positive
levetiracetam	epilepsy, childhood absence, susceptibility to, 1	1	positive
levetiracetam	epilepsy, idiopathic generalized, susceptibility to, 11	1	positive
levetiracetam	epilepsy, idiopathic generalized, susceptibility to, 7	1	positive
levetiracetam	epilepsy, idiopathic generalized, susceptibility to, 9	1	positive
levetiracetam	epilepsy, juvenile absence, susceptibility to, 1	1	positive
levetiracetam	epilepsy, x-linked 1, with variable learning disabilities and behavior disorders	1	positive
levetiracetam	febrile seizures, familial, 8	1	positive
levetiracetam	hereditary progressive chorea without dementia	1	positive
levetiracetam	hyperphosphatemia, polyuria, and seizures	1	positive
levetiracetam	intellectual developmental disorder with autism and speech delay	1	positive
levetiracetam	lennox-gastaut syndrome	1	positive
levetiracetam	myoclonic epilepsy, juvenile, susceptibility to, 3	1	positive
levetiracetam	panic disorder 1	1	positive
levetiracetam	rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome	1	positive
levetiracetam	tourette syndrome	1	positive
